search_location,search_category,business_id,name,city,state,postal_code,address,latitude,longitude,rating,review_count,price,phone,display_phone,categories_alias,categories_title,hours,photos,biz_url,is_closed
"Austin, TX",restaurants,hveKjJmiPTcUS4sKuvZBYg,Jeffrey's,Austin,TX,78703,"1204 W Lynn St, Austin, TX 78703",30.28047,-97.75919,4.1,565,$$$$,+15124775584,(512) 477-5584,"tradamerican, desserts, wine_bars","American, Desserts, Wine Bars",0:1630-2300;1:1630-2300;2:1630-2300;3:1630-2300;4:1630-2300;5:1630-2300;6:1630-2300,,https://www.yelp.com/biz/jeffreys-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,zDVjN3dC9EfQno21m3O8Pg,Stiles Switch BBQ & Brew,Austin,TX,78757,"6610 N Lamar Blvd, Austin, TX 78757",30.33432,-97.7215,4.1,2115,$$,+15123809199,(512) 380-9199,"bbq, chicken_wings","Barbeque, Chicken Wings",1:1100-2000;2:1100-2000;3:1100-2000;4:1100-2030;5:1100-2030;6:1100-2000,,https://www.yelp.com/biz/stiles-switch-bbq-and-brew-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,MnO3YMUGAnkHm-iy5wo0mQ,Intero Restaurant,Austin,TX,78702,"2612 E Cesar Chavez St, Austin, TX 78702",30.2538078303281,-97.7146533178121,4.6,619,$$$,+15125994052,(512) 599-4052,"italian, desserts, cocktailbars","Italian, Desserts, Cocktail Bars",1:1700-2100;2:1700-2100;3:1700-2100;4:1700-2200;5:1700-2200;6:1700-2100,,https://www.yelp.com/biz/intero-restaurant-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,tG7C9aZpYmj0-Z8hZC-0cg,SLAB BBQ & Beer,Austin,TX,78758,"9012 Research Blvd C4, Ste C4, Austin, TX 78758",30.371378596230645,-97.72466797451716,4.3,1351,$$,+15122007176,(512) 200-7176,"bbq, beerbar","Barbeque, Beer Bar",0:1100-2000;1:1100-2000;2:1100-2000;3:1100-2000;4:1100-2000;5:1100-2000;6:1100-1800,,https://www.yelp.com/biz/slab-bbq-and-beer-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,_dX5kPHrplgQOpk1hBE7mg,Simar Seafood  Cocina,Austin,TX,78759,"9503 Research Blvd, Unit 400, Austin, TX 78759",30.385998608767903,-97.74167823668532,4.5,273,$$,+15123861182,(512) 386-1182,"seafood, cocktailbars, mexican","Seafood, Cocktail Bars, Mexican",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/simar-seafood-cocina-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Arkwh6sIktiIjimtIiONXg,Lutie’s,Austin,TX,78751,"4100 Red River St, Austin, TX 78751",30.300784,-97.722215,4.2,252,,+15126752517,(512) 675-2517,modern_european,Modern European,0:1700-2200;1:1700-2200;2:1700-2200;3:1700-2200;4:1700-2200;5:1100-1400;5:1700-2200;6:1100-1400;6:1700-2200,,https://www.yelp.com/biz/lutie-s-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,lIXsFNSHZmhfD0dlbV4lSg,Santorini Cafe,Austin,TX,78753,"11800 N Lamar Blvd, Austin, TX 78753",30.387754325807133,-97.6841092,4.7,1045,$$,+15128336000,(512) 833-6000,"greek, wine_bars","Greek, Wine Bars",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/santorini-cafe-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,tSUDZZ95ky1xiPXBGG6s1g,Uchibā Austin,Austin,TX,78701,"601 W 2nd St, Austin, TX 78701",30.2658,-97.74998,4.4,230,$$,+15129164808,(512) 916-4808,"cocktailbars, sushi, japanese","Cocktail Bars, Sushi Bars, Japanese",0:1130-1430;0:1600-2200;1:1130-1430;1:1600-2200;2:1130-1430;2:1600-2200;3:1130-1430;3:1600-2200;4:1130-1430;4:1600-2300;5:1130-1430;5:1600-2300;6:1130-1430;6:1600-2200,,https://www.yelp.com/biz/uchib%C4%81-austin-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,xyvGNML9BW-3seLMqeYCWA,Colleen's Kitchen,Austin,TX,78723,"1911 Aldrich St, Ste 100, Austin, TX 78723",30.2984,-97.704748,4.0,683,$$,+15125802413,(512) 580-2413,"southern, newamerican, cocktailbars","Southern, New American, Cocktail Bars",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1000-2200;6:1000-2100,,https://www.yelp.com/biz/colleens-kitchen-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,PXDwg6vXCzmpqnht6qmAnw,North Italia,Austin,TX,78701,"500 W 2nd St, Ste 120, Austin, TX 78701",30.26588,-97.74892,3.9,817,$$,+15127775062,(512) 777-5062,"italian, pizza, cocktailbars","Italian, Pizza, Cocktail Bars",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/north-italia-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,KEh3efWSOIzd8BvuW-X4-g,Phoebe's Diner,Austin,TX,78704,"533 W Oltorf St, Austin, TX 78704",30.2416132,-97.7588755,4.5,2032,$$,+15128839682,(512) 883-9682,"breakfast_brunch, diners, tradamerican","Breakfast & Brunch, Diners, American",0:0700-1500;1:0700-1500;2:0700-1500;3:0700-1500;4:0700-1500;5:0700-1500;6:0700-1500,,https://www.yelp.com/biz/phoebes-diner-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,aTuONbEHUx5BjyajRXWxcg,An Nyeong K Tofu & Bbq,Austin,TX,78756,"5011 Burnet Rd, Austin, TX 78756",30.321701245378605,-97.7390392,4.6,177,$$,+15127929546,(512) 792-9546,korean,Korean,0:1100-1400;0:1700-2100;1:1100-1400;1:1700-2100;2:1100-1400;2:1700-2100;3:1100-1400;3:1700-2100;4:1100-1400;4:1700-2100;5:1100-1400;5:1700-2100,,https://www.yelp.com/biz/an-nyeong-k-tofu-and-bbq-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,iiHcYdhd1CeDJjFZVCtKgg,Buddy's Burger,Austin,TX,78754,"9001 Cameron Rd, Ste 101, Austin, TX 78754",30.34604078234463,-97.67666463864832,4.3,671,$,+15124013325,(512) 401-3325,"burgers, tradamerican","Burgers, American",0:1100-2300;1:1100-2300;2:1100-2300;3:1100-2300;4:1100-2300;5:1100-2300;6:1100-2300,,https://www.yelp.com/biz/buddys-burger-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,A7M_2DiB8Xvj3NTs1RGfDg,Truluck's Ocean's Finest Seafood & Crab,Austin,TX,78759,"10225 Research Blvd, Ste 4000, Austin, TX 78759",30.3952662489598,-97.7454305690891,4.3,751,$$$,+15127948300,(512) 794-8300,"seafood, steak, venues","Seafood, Steakhouses, Venues & Event Spaces",0:1630-2100;1:1630-2100;2:1630-2100;3:1630-2100;4:1630-2100;5:1630-2100;6:1630-2100,,https://www.yelp.com/biz/trulucks-oceans-finest-seafood-and-crab-austin-7?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,G6_o1h3cm7ocJK-To1HWew,Pho Please,Austin,TX,78741,"1920 East Riverside Dr, Ste D140, Austin, TX 78741",30.243163,-97.72809,4.4,1276,$$,+15123549779,(512) 354-9779,"vietnamese, noodles, soup","Vietnamese, Noodles, Soup",0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2100;5:1100-2100;6:1100-2100,,https://www.yelp.com/biz/pho-please-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,-jxEILUSqsWL0Oo7cQDfVg,Sazan Ramen,Austin,TX,78752,"6929 Airport Blvd, Ste 146, Austin, TX 78752",30.336686264420702,-97.71663004481591,4.3,546,$$,+15124325474,(512) 432-5474,ramen,Ramen,0:1130-2100;1:1130-2100;2:1130-2100;3:1130-2100;4:1130-2200;5:1130-2200;6:1130-2100,,https://www.yelp.com/biz/sazan-ramen-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,uwFa-pTQL1Rv4nULoIraNw,Ramen Tatsu-Ya,Austin,TX,78704,"1234 S Lamar Blvd, Austin, TX 78704",30.253899793553,-97.7631825953722,4.1,2118,$$,+17373145628,(737) 314-5628,ramen,Ramen,0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/ramen-tatsu-ya-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,okamtsdTV_8ZgDbLtOSr9A,TLC Austin,Austin,TX,78704,"1100 S Lamar Blvd, Ste 1150, Austin, TX 78704",30.25576,-97.76252,4.0,609,$$,+15125800971,(512) 580-0971,"tradamerican, seafood","American, Seafood",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/tlc-austin-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,INUWOG0fuuYwinCEA2BrHQ,Phoebe's Diner,Austin,TX,78701,"408 W 11th St, Unit 100, Austin, TX 78701",30.27404,-97.74493,4.6,895,$$,+15123598338,(512) 359-8338,"diners, breakfast_brunch, tradamerican","Diners, Breakfast & Brunch, American",0:0700-1500;1:0700-1500;2:0700-1500;3:0700-1500;4:0700-1500;5:0700-1500;6:0700-1500,,https://www.yelp.com/biz/phoebes-diner-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,T5UAsZOwDB6jc1X1AuiSaQ,VERDAD True Modern Mexican,Austin,TX,78731,"2701 Perseverance Dr, Austin, TX 78731",30.31831,-97.75381,4.2,157,,+17373584225,(737) 358-4225,mexican,Mexican,0:1600-2200;1:1600-2200;2:1600-2200;3:1600-2200;4:1600-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/verdad-true-modern-mexican-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Uav2xHxqZZxy4eblNB--PA,Fukumoto Sushi & Yakitori,Austin,TX,78702,"514 Medina St, Austin, TX 78702",30.2647051303186,-97.731695353373,4.3,666,$$$,+15127706880,(512) 770-6880,"sushi, japanese, bars","Sushi Bars, Japanese, Bars",0:1630-2130;1:1630-2130;2:1630-2130;3:1630-2130;4:1630-2200;5:1630-2200,,https://www.yelp.com/biz/fukumoto-sushi-and-yakitori-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,ewoEi_2LXaCxjXyFEG7_4w,Tsuke Edomae,Austin,TX,78723,"4600 Mueller Blvd, Ste 1035, Austin, TX 78723",30.298973,-97.70816,4.9,86,$$$$,+15128253120,(512) 825-3120,"sushi, japanese","Sushi Bars, Japanese",,,https://www.yelp.com/biz/tsuke-edomae-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,nJx3CI1grAFz1m9DO4CN-g,Komé,Austin,TX,78751,"5301 Airport Blvd, Ste 100, Austin, TX 78751",30.31427,-97.71463,4.2,1630,$$,+15127125700,(512) 712-5700,"japanese, sushi","Japanese, Sushi Bars",0:1100-1400;0:1700-2200;1:1100-1400;1:1700-2200;2:1100-1400;2:1700-2200;3:1100-1400;3:1700-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/kom%C3%A9-austin-10?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,4-RkxDM200qfSG756uVmtQ,Péché,Austin,TX,78701,"208 W 4th St, Austin, TX 78701",30.26699,-97.74524,4.0,1473,$$,+15124944011,(512) 494-4011,"lounges, french, cocktailbars","Lounges, French, Cocktail Bars",0:1600-2230;1:1600-2230;2:1600-2230;3:1600-2230;4:1600-2330;5:1700-2330;6:1700-2230,,https://www.yelp.com/biz/p%C3%A9ch%C3%A9-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,gghrK_T4ulGBgJPtn2cbiA,The Carillon,Austin,TX,78705,"1900 University Ave, Austin, TX 78705",30.2818694031,-97.7400357374344,4.3,348,$$$,+15124043655,(512) 404-3655,newamerican,New American,0:0630-1000;0:1130-1330;1:0630-1000;1:1130-1330;1:1700-2200;2:0630-1000;2:1130-1330;2:1700-2200;3:0630-1000;3:1130-1330;3:1700-2200;4:0630-1000;4:1130-1330;4:1700-2200;5:0700-1100;5:1700-2200;6:0700-1100,,https://www.yelp.com/biz/the-carillon-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,5fI9ZzqzRLnMNYoTMjUGGQ,Granny's Tacos,Austin,TX,78702,"1401 E 7th St, Austin, TX 78702",30.26438,-97.728013,4.7,682,$,+15127014000,(512) 701-4000,"foodtrucks, tacos, breakfast_brunch","Food Trucks, Tacos, Breakfast & Brunch",0:0800-2200;1:0800-2200;2:0800-0000;3:0800-0000;4:0800-0200;5:0800-0200;6:0830-2200,,https://www.yelp.com/biz/grannys-tacos-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Z3Y4h9RmBB0jCHJC0CMXbg,Quince Lakehouse,Austin,TX,78703,"3825 Lake Austin Blvd, Ste 201, Austin, TX 78703",30.29547127448907,-97.7841556,4.4,664,,+15123349426,(512) 334-9426,"newamerican, venues, seafood","New American, Venues & Event Spaces, Seafood",0:1500-2200;1:1500-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1000-2300;6:1000-2100,,https://www.yelp.com/biz/quince-lakehouse-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,taRtJ8b4eEBm5mdT09IqFA,De Nada Cantina,Austin,TX,78702,"4715 E Cesar Chavez St, Austin, TX 78702",30.251447,-97.702184,4.2,592,$$,+15126153555,(512) 615-3555,"mexican, wine_bars, cocktailbars","Mexican, Wine Bars, Cocktail Bars",0:1100-0000;1:1100-0000;2:1100-0000;3:1100-0000;4:1100-0000;5:1100-0000;6:1100-2200,,https://www.yelp.com/biz/de-nada-cantina-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,fTwvEZw8tvF73QxcX-5TdA,Mongers Market + Kitchen,Austin,TX,78751,"4119 Guadalupe St, Austin, TX 78751",30.30693,-97.73519,4.2,488,$$,+15122158972,(512) 215-8972,seafood,Seafood,1:1130-1500;1:1600-2130;2:1130-1500;2:1600-2130;3:1130-1500;3:1600-2130;4:1130-1500;4:1600-2200;5:1130-1500;5:1600-2200,,https://www.yelp.com/biz/mongers-market-kitchen-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,skvuuJVurCYV6J9QcAC0SA,Il Brutto,Austin,TX,78702,"1601 E 6th St, Austin, TX 78702",30.2628502,-97.7263546,4.2,664,$$$,+15128866418,(512) 886-6418,"italian, cocktailbars, pizza","Italian, Cocktail Bars, Pizza",0:1700-2200;1:1700-2200;2:1700-2200;3:1700-2200;4:1600-2300;5:1600-2300;6:1700-2200,,https://www.yelp.com/biz/il-brutto-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,08wLD2pUdZV73zHywMpREA,Musashino Sushi Dokoro,Austin,TX,78705,"2905 San Gabriel St, Ste 200, Austin, TX 78705",30.2980839,-97.7475817,4.1,857,$$$,+15127958593,(512) 795-8593,"japanese, sushi, desserts","Japanese, Sushi Bars, Desserts",1:1730-2130;2:1730-2130;3:1730-2130;4:1730-2200;5:1730-2200,,https://www.yelp.com/biz/musashino-sushi-dokoro-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,O31SAvOOjle_RLvRpHDdmg,Vince Young Steakhouse,Austin,TX,78701,"301 San Jacinto Blvd, Austin, TX 78701",30.26485,-97.74115,3.9,773,$$$,+15124578325,(512) 457-8325,"steak, whiskeybars, beer_and_wine","Steakhouses, Whiskey Bars, Beer, Wine & Spirits",0:1700-2200;1:1700-2200;2:1700-2200;3:1700-2200;4:1700-2230;5:1700-2230,,https://www.yelp.com/biz/vince-young-steakhouse-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,pCNH6bRbyAR7vhaIKoFCxQ,Titaya's Thai Cuisine,Austin,TX,78751,"5501 N Lamar Blvd, Ste C101, Austin, TX 78751",30.3236051867619,-97.7273681944428,4.2,2018,$$,+15124581792,(512) 458-1792,thai,Thai,1:1100-1430;1:1700-2130;2:1100-1430;2:1700-2130;3:1100-1430;3:1700-2130;4:1100-1430;4:1700-2130;5:1200-1530;5:1700-2130;6:1200-1530;6:1700-2130,,https://www.yelp.com/biz/titayas-thai-cuisine-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,bjzOuok1eXLceKaWWR-y7g,Mattie's,Austin,TX,78704,"811 W Live Oak St, Green Pastures, Austin, TX 78704",30.245335,-97.7628288,4.1,449,$$$,+15124441888,(512) 444-1888,"tradamerican, southern, cocktailbars","American, Southern, Cocktail Bars",2:1700-2100;3:1700-2100;4:1700-2100;5:1100-1400;5:1800-2200;6:1100-1400,,https://www.yelp.com/biz/matties-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,f6bsxIitCz6o2XgXeyYJLw,Olamaie,Austin,TX,78701,"1610 San Antonio St, Austin, TX 78701",30.2799,-97.74367,3.9,628,$$$,+15124742796,(512) 474-2796,"southern, newamerican, cocktailbars","Southern, New American, Cocktail Bars",0:1700-2100;1:1700-2100;2:1700-2100;3:1700-2100;4:1700-2100;5:1700-2100;6:1700-2100,,https://www.yelp.com/biz/olamaie-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,KYLDv6fOFhFMNvn-KGNrDg,Kismet Cafe,Austin,TX,78751,"1000 E 41st St, Ste 200, Austin, TX 78751",30.299869517193752,-97.72141602331212,4.3,476,$$,+15122361811,(512) 236-1811,"halal, mediterranean, greek","Halal, Mediterranean, Greek",0:1100-0000;1:1100-0000;2:1100-0000;3:1100-0000;4:1100-0000;5:1100-0000;6:1100-0000,,https://www.yelp.com/biz/kismet-cafe-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,LoSheJfJ57sNedZj0GWO5A,Bar Peached,Austin,TX,78703,"1315 W 6th St, Austin, TX 78703",30.27354,-97.76001,4.3,608,$$,+15129920666,(512) 992-0666,"cocktailbars, asianfusion, desserts","Cocktail Bars, Asian Fusion, Desserts",1:1700-2100;2:1700-2100;3:1700-2200;4:1700-2300;5:1100-1430;5:1700-2300;6:1100-1430;6:1700-2100,,https://www.yelp.com/biz/bar-peached-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,AsYbCd5d7TtIZEWIL5VhOw,Roaring Fork,Austin,TX,78701,"701 Congress Ave, Austin, TX 78701",30.2691239366193,-97.74220162455124,4.1,1405,$$$,+15122878011,(512) 287-8011,"tradamerican, steak","American, Steakhouses",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/roaring-fork-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,mKX28z-6g-XoChGATQ6F9Q,Khon Thai Kitchen By Seeda,Austin,TX,78756,"5800 Burnet Rd, Ste 400, Austin, TX 78756",30.3334,-97.74101,4.4,171,$$,+15123349632,(512) 334-9632,thai,Thai,0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1200-2200;6:1200-2200,,https://www.yelp.com/biz/khon-thai-kitchen-by-seeda-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,u5XqU3ys3nXd1Ee0XYKLWg,Foreign & Domestic,Austin,TX,78751,"306 E 53rd St, Austin, TX 78751",30.31705799034052,-97.7195655116567,3.8,944,$$,+15124591010,(512) 459-1010,"newamerican, wine_bars","New American, Wine Bars",1:1700-2130;2:1700-2130;3:1700-2130;4:1700-2230;5:1700-2230;6:1030-1430,,https://www.yelp.com/biz/foreign-and-domestic-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,CLcRsv9px0tbBkPkRN5qBQ,Otoko,Austin,TX,78704,"1603 S Congress Ave, Austin, TX 78704",30.2474,-97.75006,4.5,167,$$$$,+15129940428,(512) 994-0428,"japanese, sushi, seafood","Japanese, Sushi Bars, Seafood",1:1700-2300;2:1700-2300;3:1700-2300;4:1700-2300;5:1700-2300,,https://www.yelp.com/biz/otoko-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,O9kPl8Rd3SY3rjq4znpvKA,Nightcap,Austin,TX,78703,"1401 W 6th St, Austin, TX 78703",30.27371,-97.76045,4.0,356,$$,+15126280144,(512) 628-0144,"cocktailbars, wine_bars, tradamerican","Cocktail Bars, Wine Bars, American",1:1700-2200;2:1700-2200;3:1700-0000;4:1700-0000;5:1700-0000,,https://www.yelp.com/biz/nightcap-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,tmvswVDr4n56EjWq_RptBA,Gusto Italian Kitchen & Wine Bar,Austin,TX,78756,"4800 Burnet Rd, Austin, TX 78756",30.3183136593457,-97.7399416283112,3.9,532,$$,+15124581100,(512) 458-1100,"italian, wine_bars","Italian, Wine Bars",0:1100-1400;0:1600-2200;1:1100-1400;1:1600-2200;2:1100-1400;2:1600-2200;3:1100-1400;3:1600-2200;4:1100-1400;4:1600-2200;5:1600-2200;6:1600-2200,,https://www.yelp.com/biz/gusto-italian-kitchen-and-wine-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
